API Key,depth,2023
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,2059000000
NetCashProvidedByUsedInOperatingActivities,2,2313000000
Depreciation,6,86000000
AmortizationOfIntangibleAssets,7,24000000
OtherDepreciationAndAmortization,6,138000000
ProvisionForDoubtfulAccounts,5,27000000
ShareBasedCompensation,6,899000000
RestructuringCharges,7,113000000
AssetImpairmentCharges,6,113000000
GainsLossesOnExtinguishmentOfDebt,5,-377000000
IncomeLossFromEquityMethodInvestments,6,-4000000
DeferredIncomeTaxesAndTaxCredits,5,11000000
DeferredIncomeTaxExpenseBenefit,6,11000000
ValuationAllowanceDeferredTaxAssetChangeInAmount,7,-2900000000
FairValueAdjustmentOfWarrants,5,292000000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6,29000000
IncreaseDecreaseInAccruedLiabilities,7,294000000
OtherOperatingActivitiesCashFlowStatement,4,74000000
NetCashProvidedByUsedInInvestingActivities,2,-1352000000
ProceedsFromSaleAndMaturityOfMarketableSecurities,6,3611000000
PaymentsForProceedsFromOtherInvestingActivities,4,25000000
NetCashProvidedByUsedInFinancingActivities,2,1308000000
ProceedsFromConvertibleDebt,8,1979000000
RepaymentsOfLongTermDebt,7,1995000000
ProceedsFromStockOptionsExercised,7,189000000
PaymentsForRepurchaseOfCommonStock,6,0
PaymentsOfDebtExtinguishmentCosts,4,213000000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,4,177000000
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2,-210000000
InterestPaidNet,1,50000000
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,2059000000
IncomeTaxesPaid,1,17000000
CashAndCashEquivalentsAtCarryingValue,1,7378000000
PaymentsToAcquireShortTermInvestments,1,4938000000
CashAndCashEquivalentsAtCarryingValue,1,7378000000
NetCashProvidedByUsedInOperatingActivities,0,2313000000
InterestPaidNet,3,50000000
IncomeTaxesPaid,3,17000000
OperatingLeasePayments,3,92000000
