API Key,depth,2022
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,-1757900000.0
ProfitLoss,3,2266500000.0
DepreciationDepletionAndAmortization,5,1338200000.0
Depreciation,6,1302700000.0
AmortizationOfIntangibleAssets,7,35500000.0
ProvisionForDoubtfulAccounts,5,7500000.0
ShareBasedCompensation,6,48400000.0
RestructuringCharges,7,73700000.0
EnvironmentalRemediationExpense,6,22300000.0
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,5,214700000.0
IncomeLossFromEquityMethodInvestments,6,481500000.0
EquityMethodInvestmentDividendsOrDistributions,6,285100000.0
DeferredIncomeTaxExpenseBenefit,6,32300000.0
IncreaseDecreaseInAccountsReceivable,8,475200000.0
IncreaseDecreaseInLeasingReceivables,7,-94000000.0
IncreaseDecreaseInOtherReceivables,7,1800000.0
IncreaseDecreaseInInventories,6,94300000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6,532500000.0
IncreaseDecreaseInOtherOperatingCapitalNet,5,77000000.0
OtherOperatingActivitiesCashFlowStatement,4,-304900000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3,-3857200000.0
PaymentsToAcquirePropertyPlantAndEquipment,6,2926500000.0
ProceedsFromSaleOfPropertyHeldForSale,7,44100000.0
PaymentsToAcquireInvestments,5,1637800000.0
PaymentsToAcquireFinanceReceivables,7,
ProceedsFromSaleAndMaturityOfOtherInvestments,6,2377400000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,6,65100000.0
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,6,
PaymentsToAcquireEquityMethodInvestments,7,1658400000.0
PaymentsForProceedsFromOtherInvestingActivities,4,-7000000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,3,0.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3,-1000600000.0
ProceedsFromRepaymentsOfShortTermDebt,5,17900000.0
ProceedsFromIssuanceOfLongTermDebt,7,766200000.0
RepaymentsOfLongTermDebt,7,400000000.0
ProceedsFromMinorityShareholders,5,21000000.0
ProceedsFromStockOptionsExercised,7,19300000.0
PaymentsOfDividendsCommonStock,6,1383300000.0
ProceedsFromPaymentsForOtherFinancingActivities,4,-41700000.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,3,0.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2,-130300000.0
InterestPaidNet,1,128500000.0
IncomeTaxesPaidNet,0,369200000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,-1757900000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2,3170600000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2,-3857200000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2,-1000600000.0
NetCashProvidedByUsedInDiscontinuedOperations,1,59600000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,2,59600000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,2,0.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,2,0.0
ProceedsFromRepaymentsOfShortTermDebt,0,17900000.0
IncomeTaxesPaidNet,0,369200000.0
CashAndCashEquivalentsAtCarryingValue,1,2711000000.0
PaymentsToAcquireShortTermInvestments,1,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,1,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,0,2711000000.0
CashAndCashEquivalentsAtCarryingValue,1,2711000000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1,3170600000.0
ProceedsFromLeasePayments,3,153100000.0
InterestPaidNet,3,128500000.0
PaymentsForRestructuring,3,
OperatingLeasePayments,3,128000000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,1,59600000.0
ProceedsFromRepaymentsOfShortTermDebt,0,17900000.0
