API Key,depth,2022
Assets,0,27192600000.0
AssetsCurrent,1,6282900000.0
CashAndCashEquivalentsAtCarryingValue,3,2711000000.0
ShortTermInvestments,3,590700000.0
AccountsReceivableNetCurrent,4,1794400000.0
NotesAndLoansReceivableNetCurrent,4,
ValueAddedTaxReceivableCurrent,4,
InventoryNet,3,514200000.0
PrepaidExpenseCurrent,2,156800000.0
ContractWithCustomerAssetNetCurrent,2,69000000.0
CapitalizedContractCostNetCurrent,2,84100000.0
DerivativeAssetsCurrent,3,114400000.0
OtherAssetsCurrent,2,515800000.0
AssetsNoncurrent,1,20909700000.0
OperatingLeaseRightOfUseAsset,2,694700000.0
IncomeTaxesReceivableNoncurrent,3,17000000.0
PropertyPlantAndEquipmentNet,2,14160500000.0
PropertyPlantAndEquipmentGross,3,28160100000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3,13999600000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,4,3353800000.0
OtherLongTermInvestments,4,66700000.0
Goodwill,3,823000000.0
GoodwillGross,4,1096000000.0
IntangibleAssetsNetExcludingGoodwill,3,347500000.0
FiniteLivedIntangibleAssetsNet,4,314400000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization,5,279600000.0
FiniteLivedIntangibleAssetsGross,5,594000000.0
DerivativeAssetsNoncurrent,3,74700000.0
DeferredIncomeTaxAssetsNet,2,135700000.0
OtherAssetsNoncurrent,2,1641800000.0
LiabilitiesAndStockholdersEquity,0,27192600000.0
Liabilities,1,13490200000.0
LiabilitiesCurrent,2,3465800000.0
AccountsPayableAndAccruedLiabilitiesCurrent,3,2771600000.0
AccountsPayableTradeCurrent,5,1120700000.0
EmployeeRelatedLiabilitiesCurrent,5,249100000.0
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,6,11100000.0
AccruedIncomeTaxesCurrent,6,135200000.0
DividendsPayableCurrent,6,359400000.0
InterestPayableCurrent,6,
ContractWithCustomerLiabilityCurrent,4,439100000.0
ShortTermBorrowings,4,10700000.0
LongTermDebtAndCapitalLeaseObligationsCurrent,4,548300000.0
DerivativeLiabilitiesCurrent,4,228300000.0
RestructuringReserveCurrent,3,
OtherLiabilitiesCurrent,3,273900000.0
LiabilitiesNoncurrent,2,10024400000.0
LongTermDebtAndCapitalLeaseObligations,3,6433800000.0
TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent,6,134600000.0
ContractWithCustomerLiabilityNoncurrent,5,67200000.0
AssetRetirementObligationsNoncurrent,4,265000000.0
DeferredIncomeTaxLiabilitiesNet,4,1247400000.0
LiabilityForUncertainTaxPositionsNoncurrent,4,95600000.0
DefinedBenefitPensionPlanLiabilitiesNoncurrent,6,190000000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,6,15000000.0
AccruedEnvironmentalLossContingenciesNoncurrent,4,61800000.0
OtherLiabilitiesNoncurrent,4,1691200000.0
OperatingLeaseLiabilityNoncurrent,4,592100000.0
DerivativeLiabilitiesNoncurrent,5,138200000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,13702400000.0
StockholdersEquity,2,13144000000.0
CommonStockValue,3,249400000.0
TreasuryStockValue,3,1981000000.0
AdditionalPaidInCapitalCommonStock,4,1141400000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3,-2786100000.0
RetainedEarningsAccumulatedDeficit,3,16520300000.0
MinorityInterest,2,558400000.0
