API Key,depth,2022
CurrentFederalTaxExpenseBenefit,2,149100000.0
CurrentStateAndLocalTaxExpenseBenefit,2,30100000.0
DeferredFederalIncomeTaxExpenseBenefit,2,15600000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,2,-1900000.0
NetIncomeLoss,2,2256100000.0
ProfitLoss,3,2266500000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,4,2253900000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5,2754700000.0
OperatingIncomeLoss,7,2338800000.0
Revenues,9,12698600000.0
CostOfGoodsAndServicesSold,10,9338500000.0
ResearchAndDevelopmentExpense,10,102900000.0
AmortizationOfIntangibleAssets,12,35500000.0
RestructuringCharges,11,73700000.0
BusinessExitCosts1,12,
SeveranceCosts1,12,
EnvironmentalRemediationExpense,12,22300000.0
EquityMethodInvestmentOtherThanTemporaryImpairment,12,14800000.0
AssetRetirementObligationAccretionExpense,11,11100000.0
SellingGeneralAndAdministrativeExpense,9,900600000.0
AllocatedShareBasedCompensationExpense,11,49500000.0
OperatingLeaseExpense,11,105300000.0
ProvisionForDoubtfulAccounts,9,7500000.0
GainLossOnDispositionOfAssets1,9,24100000.0
GainLossOnDispositionOfAssets,11,0.0
OtherNonoperatingIncomeExpense,8,62400000.0
IncomeLossFromEquityMethodInvestments,6,481500000.0
IncomeTaxExpenseBenefit,5,500800000.0
CurrentIncomeTaxExpenseBenefit,6,468500000.0
CurrentForeignTaxExpenseBenefit,7,289300000.0
CurrentFederalTaxExpenseBenefit,8,149100000.0
CurrentStateAndLocalTaxExpenseBenefit,8,30100000.0
DeferredIncomeTaxExpenseBenefit,6,32300000.0
DeferredForeignIncomeTaxExpenseBenefit,7,18600000.0
DeferredFederalIncomeTaxExpenseBenefit,8,15600000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,8,-1900000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,6,12100000.0
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,6,1200000.0
IncomeLossFromDiscontinuedOperationsNetOfTax,4,12600000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,5,-19000000.0
NetIncomeLossAttributableToNoncontrollingInterest,3,10400000.0
