API Key,depth,2022
RevenueFromContractWithCustomerExcludingAssessedTax,1,8399000000.0
CurrentFederalTaxExpenseBenefit,2,19000000.0
CurrentStateAndLocalTaxExpenseBenefit,2,10000000.0
DeferredFederalIncomeTaxExpenseBenefit,2,0.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,2,0.0
NetIncomeLossAvailableToCommonStockholdersDiluted,0,1897000000.0
NetIncomeLossAvailableToCommonStockholdersBasic,1,1893000000.0
NetIncomeLoss,2,1893000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5,1989000000.0
OperatingIncomeLoss,7,1802000000.0
EquitySecuritiesFvNiRealizedGainLoss,12,-13400000.0
CostOfRevenue,9,1499000000.0
ResearchAndDevelopmentExpense,10,1502000000.0
AmortizationOfIntangibleAssets,12,19100000.0
OtherDepreciationAndAmortization,11,81000000.0
RestructuringCharges,11,89100000.0
AssetImpairmentCharges,11,91000000.0
GoodwillImpairmentLoss,13,
ImpairmentOfIntangibleAssetsExcludingGoodwill,13,91400000.0
OperatingLeaseImpairmentLoss,13,80500000.0
EquityMethodInvestmentOtherThanTemporaryImpairment,12,0.0
ImpairmentOfLeasehold,12,8400000.0
ImpairmentOfLongLivedAssetsHeldForUse,13,
SellingAndMarketingExpense,10,1516000000.0
AdvertisingExpense,12,786100000.0
GeneralAndAdministrativeExpense,10,950000000.0
AllocatedShareBasedCompensationExpense,11,930000000.0
ProvisionForDoubtfulAccounts,9,49000000.0
InvestmentIncomeNonoperating,8,186000000.0
ForeignCurrencyTransactionGainLossBeforeTax,8,-62000000.0
OtherNonoperatingIncomeExpense,8,25000000.0
GainsLossesOnExtinguishmentOfDebt,8,0.0
IncomeLossFromEquityMethodInvestments,6,-5400000.0
IncomeTaxExpenseBenefit,5,96000000.0
CurrentIncomeTaxExpenseBenefit,6,97000000.0
CurrentForeignTaxExpenseBenefit,7,68000000.0
CurrentFederalTaxExpenseBenefit,8,19000000.0
CurrentStateAndLocalTaxExpenseBenefit,8,10000000.0
DeferredIncomeTaxExpenseBenefit,6,-1000000.0
DeferredForeignIncomeTaxExpenseBenefit,7,-1000000.0
DeferredFederalIncomeTaxExpenseBenefit,8,0.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,8,0.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,6,19000000.0
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,6,-95600000.0
TaxAdjustmentsSettlementsAndUnusualProvisions,6,196400000.0
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,2,4000000.0
