API Key,depth,2023
CurrentFederalTaxExpenseBenefit,2,167600000.0
CurrentStateAndLocalTaxExpenseBenefit,2,41000000.0
DeferredFederalIncomeTaxExpenseBenefit,2,-12500000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,2,-5800000.0
NetIncomeLoss,2,2300200000.0
ProfitLoss,3,2338600000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,4,2331200000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5,2882400000.0
OperatingIncomeLoss,7,2494600000.0
Revenues,9,12600000000.0
CostOfGoodsAndServicesSold,10,8833000000.0
ResearchAndDevelopmentExpense,10,105600000.0
AmortizationOfIntangibleAssets,12,32500000.0
RestructuringCharges,11,244600000.0
BusinessExitCosts1,12,217600000.0
SeveranceCosts1,12,27000000.0
EnvironmentalRemediationExpense,12,24900000.0
EquityMethodInvestmentOtherThanTemporaryImpairment,12,14800000.0
AssetRetirementObligationAccretionExpense,11,11400000.0
SellingGeneralAndAdministrativeExpense,9,957000000.0
AllocatedShareBasedCompensationExpense,11,60700000.0
OperatingLeaseExpense,11,109900000.0
ProvisionForDoubtfulAccounts,9,8200000.0
GainLossOnDispositionOfAssets1,9,15800000.0
GainLossOnDispositionOfAssets,11,
OtherNonoperatingIncomeExpense,8,-39000000.0
IncomeLossFromEquityMethodInvestments,6,604300000.0
IncomeTaxExpenseBenefit,5,551200000.0
CurrentIncomeTaxExpenseBenefit,6,575900000.0
CurrentForeignTaxExpenseBenefit,7,367300000.0
CurrentFederalTaxExpenseBenefit,8,167600000.0
CurrentStateAndLocalTaxExpenseBenefit,8,41000000.0
DeferredIncomeTaxExpenseBenefit,6,-24700000.0
DeferredForeignIncomeTaxExpenseBenefit,7,-6400000.0
DeferredFederalIncomeTaxExpenseBenefit,8,-12500000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit,8,-5800000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,6,14600000.0
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,6,5000000.0
IncomeLossFromDiscontinuedOperationsNetOfTax,4,7400000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,5,-19000000.0
NetIncomeLossAttributableToNoncontrollingInterest,3,38400000.0
