API Key,depth,2022
Assets,0,462675000000
AssetsCurrent,1,146791000000
CashAndCashEquivalentsAtCarryingValue,3,53888000000
MarketableSecuritiesCurrent,4,16138000000
RestrictedCashCurrent,4,358000000
AccountsReceivableNetCurrent,4,42360000000
AllowanceForDoubtfulAccountsReceivableCurrent,5,1400000000
InventoryNet,3,34405000000
InventoryValuationReserves,5,2800000000
OperatingLeaseRightOfUseAsset,2,66123000000
Goodwill,3,20288000000
IntangibleAssetsNetExcludingGoodwill,3,6097000000
FiniteLivedIntangibleAssetsNet,4,4950000000
FiniteLivedIntangibleAssetsAccumulatedAmortization,5,2185000000
FiniteLivedIntangibleAssetsGross,5,7135000000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,4,1147000000
RestrictedCashNoncurrent,4,7000000
OtherAssetsNoncurrent,2,42758000000
LiabilitiesAndStockholdersEquity,0,462675000000
LiabilitiesCurrent,2,155393000000
AccountsPayableCurrent,4,79600000000
AccruedLiabilitiesCurrent,4,62566000000
EmployeeRelatedLiabilitiesCurrent,5,7700000000
ContractWithCustomerLiabilityCurrent,4,13227000000
LongTermDebtCurrent,5,2999000000
FinanceLeaseLiabilityCurrent,5,4397000000
LongTermDebtNoncurrent,4,67150000000
FinanceLeaseLiabilityNoncurrent,4,11386000000
ContractWithCustomerLiabilityNoncurrent,5,2900000000
OtherLiabilitiesNoncurrent,4,21121000000
OperatingLeaseLiabilityNoncurrent,4,61582000000
StockholdersEquity,2,146043000000
PreferredStockValue,3,0
CommonStockValue,3,108000000
TreasuryStockCommonValue,4,7837000000
AdditionalPaidInCapital,3,75066000000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3,-4487000000
RetainedEarningsAccumulatedDeficit,3,83193000000
