API Key,depth,2021
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,-784100000.0
ProfitLoss,3,2114900000.0
DepreciationDepletionAndAmortization,5,1321300000.0
Depreciation,6,1284100000.0
AmortizationOfIntangibleAssets,7,37200000.0
ProvisionForDoubtfulAccounts,5,2700000.0
ShareBasedCompensation,6,44500000.0
RestructuringCharges,7,
EnvironmentalRemediationExpense,6,18600000.0
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,5,138200000.0
IncomeLossFromEquityMethodInvestments,6,294100000.0
EquityMethodInvestmentDividendsOrDistributions,6,157300000.0
DeferredIncomeTaxExpenseBenefit,6,94000000.0
IncreaseDecreaseInAccountsReceivable,8,130500000.0
IncreaseDecreaseInLeasingReceivables,7,-98800000.0
IncreaseDecreaseInOtherReceivables,7,-75500000.0
IncreaseDecreaseInInventories,6,47200000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6,187900000.0
IncreaseDecreaseInOtherOperatingCapitalNet,5,69000000.0
OtherOperatingActivitiesCashFlowStatement,4,-116700000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3,-2732900000.0
PaymentsToAcquirePropertyPlantAndEquipment,6,2464200000.0
ProceedsFromSaleOfPropertyHeldForSale,7,44100000.0
PaymentsToAcquireInvestments,5,2100700000.0
PaymentsToAcquireFinanceReceivables,7,
ProceedsFromSaleAndMaturityOfOtherInvestments,6,1875200000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,6,10500000.0
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,6,
PaymentsToAcquireEquityMethodInvestments,7,76000000.0
PaymentsForProceedsFromOtherInvestingActivities,4,-5800000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,3,0.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3,-1420900000.0
ProceedsFromRepaymentsOfShortTermDebt,5,1000000.0
ProceedsFromIssuanceOfLongTermDebt,7,178900000.0
RepaymentsOfLongTermDebt,7,462900000.0
ProceedsFromMinorityShareholders,5,136600000.0
ProceedsFromStockOptionsExercised,7,10600000.0
PaymentsOfDividendsCommonStock,6,1256700000.0
ProceedsFromPaymentsForOtherFinancingActivities,4,-28400000.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,3,0.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2,27800000.0
InterestPaidNet,1,150400000.0
IncomeTaxesPaidNet,0,383800000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0,-784100000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2,3335200000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2,-2732900000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2,-1420900000.0
NetCashProvidedByUsedInDiscontinuedOperations,1,6700000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,2,6700000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,2,0.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,2,0.0
ProceedsFromRepaymentsOfShortTermDebt,0,1000000.0
IncomeTaxesPaidNet,0,383800000.0
CashAndCashEquivalentsAtCarryingValue,1,4468900000.0
PaymentsToAcquireShortTermInvestments,1,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,1,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,0,4468900000.0
CashAndCashEquivalentsAtCarryingValue,1,4468900000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1,3335200000.0
ProceedsFromLeasePayments,3,166200000.0
InterestPaidNet,3,150400000.0
PaymentsForRestructuring,3,
OperatingLeasePayments,3,98800000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,1,6700000.0
ProceedsFromRepaymentsOfShortTermDebt,0,1000000.0
