API Key,depth,2021
Assets,0,26859200000.0
AssetsCurrent,1,8376300000.0
CashAndCashEquivalentsAtCarryingValue,3,4468900000.0
ShortTermInvestments,3,1331900000.0
NetInvestmentInLeaseCurrent,2,84400000.0
AccountsReceivableNetCurrent,4,1451300000.0
NotesAndLoansReceivableNetCurrent,4,
ValueAddedTaxReceivableCurrent,4,
InventoryNet,3,453900000.0
PrepaidExpenseCurrent,2,119400000.0
ContractWithCustomerAssetNetCurrent,2,119400000.0
CapitalizedContractCostNetCurrent,2,125500000.0
DerivativeAssetsCurrent,3,59800000.0
OtherAssetsCurrent,2,550900000.0
AssetsNoncurrent,1,18482900000.0
OperatingLeaseRightOfUseAsset,2,566200000.0
IncomeTaxesReceivableNoncurrent,3,75000000.0
PropertyPlantAndEquipmentNet,2,13254600000.0
PropertyPlantAndEquipmentGross,3,27488800000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3,14234200000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,4,1649300000.0
OtherLongTermInvestments,4,66900000.0
Goodwill,3,911500000.0
GoodwillGross,4,1239200000.0
IntangibleAssetsNetExcludingGoodwill,3,420700000.0
FiniteLivedIntangibleAssetsNet,4,380400000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization,5,288900000.0
FiniteLivedIntangibleAssetsGross,5,669300000.0
DerivativeAssetsNoncurrent,3,23600000.0
DeferredIncomeTaxAssetsNet,2,100200000.0
OtherAssetsNoncurrent,2,1506500000.0
LiabilitiesAndStockholdersEquity,0,26859200000.0
Liabilities,1,12771200000.0
LiabilitiesCurrent,2,2799100000.0
AccountsPayableAndAccruedLiabilitiesCurrent,3,2218300000.0
AccountsPayableTradeCurrent,5,736800000.0
EmployeeRelatedLiabilitiesCurrent,5,221200000.0
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,6,25600000.0
AccruedIncomeTaxesCurrent,6,93900000.0
DividendsPayableCurrent,6,
InterestPayableCurrent,6,
ContractWithCustomerLiabilityCurrent,4,366800000.0
ShortTermBorrowings,4,2400000.0
LongTermDebtAndCapitalLeaseObligationsCurrent,4,484500000.0
DerivativeLiabilitiesCurrent,4,68800000.0
RestructuringReserveCurrent,3,
OtherLiabilitiesCurrent,3,238400000.0
LiabilitiesNoncurrent,2,9972100000.0
LongTermDebtAndCapitalLeaseObligations,3,6875700000.0
TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent,6,157100000.0
ContractWithCustomerLiabilityNoncurrent,5,58400000.0
AssetRetirementObligationsNoncurrent,4,258000000.0
DeferredIncomeTaxLiabilitiesNet,4,1180900000.0
LiabilityForUncertainTaxPositionsNoncurrent,4,111800000.0
DefinedBenefitPensionPlanLiabilitiesNoncurrent,6,255300000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,6,22100000.0
AccruedEnvironmentalLossContingenciesNoncurrent,4,68500000.0
OtherLiabilitiesNoncurrent,4,1640900000.0
OperatingLeaseLiabilityNoncurrent,4,503400000.0
DerivativeLiabilitiesNoncurrent,5,52700000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,14088000000.0
StockholdersEquity,2,13539700000.0
CommonStockValue,3,249400000.0
TreasuryStockValue,3,1987900000.0
AdditionalPaidInCapitalCommonStock,4,1115800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3,-1515900000.0
RetainedEarningsAccumulatedDeficit,3,15678300000.0
MinorityInterest,2,548300000.0
