API Key,depth,2022
Assets,0,44187000000
AssetsCurrent,1,28829000000
CashAndCashEquivalentsAtCarryingValue,3,1990000000
CashEquivalentsAtCarryingValue,4,1695000000
MarketableSecuritiesCurrent,4,19218000000
AccountsReceivableNetCurrent,4,4650000000
InventoryNet,3,2605000000
OperatingLeaseRightOfUseAsset,2,829000000
PropertyPlantAndEquipmentNet,2,2778000000
PropertyPlantAndEquipmentGross,3,4681000000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3,1903000000
OtherLongTermInvestments,4,266000000
Goodwill,3,4349000000
IntangibleAssetsNetExcludingGoodwill,3,2339000000
FiniteLivedIntangibleAssetsNet,4,2339000000
FiniteLivedIntangibleAssetsAccumulatedAmortization,5,1796000000
FiniteLivedIntangibleAssetsGross,5,4135000000
DeferredIncomeTaxAssetsNet,2,1222000000
OtherAssetsNoncurrent,2,3841000000
LiabilitiesAndStockholdersEquity,0,44187000000
Liabilities,1,17575000000
LiabilitiesCurrent,2,4335000000
AccountsPayableCurrent,4,1783000000
AccruedLiabilitiesCurrent,4,2552000000
OtherAccruedLiabilitiesCurrent,5,647000000
EmployeeRelatedLiabilitiesCurrent,5,409000000
ContractWithCustomerLiabilityCurrent,4,300000000
DebtCurrent,3,0
CommercialPaper,5,0
LongTermDebtCurrent,5,0
LongTermDebtNoncurrent,4,10946000000
AccruedIncomeTaxesNoncurrent,5,980000000
ContractWithCustomerLiabilityNoncurrent,5,202000000
DeferredIncomeTaxLiabilitiesNet,4,245000000
OtherLiabilitiesNoncurrent,4,1553000000
OperatingLeaseLiabilityNoncurrent,4,741000000
StockholdersEquity,2,26612000000
CommonStockValue,3,3000000
TreasuryStockValue,3,0
AdditionalPaidInCapital,3,10385000000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3,-11000000
RetainedEarningsAccumulatedDeficit,3,16235000000
